source_id,prong,topic_cluster,source_title_or_owner,url,format,source_category,source_level,holistika_reliability_score,external_perceived_credibility_score,control_confidence_level,decision_use,notes
SRC-I100-INT-0072,BL-TECH,i100_harmonization,intro_message_es.md,docs/references/hlk/v3.0/_assets/touchpoint-kit/PERSONA-TALENT-INBOUND/CHAN-WEB-FORM/intro_message_es.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/_assets/touchpoint-kit/PERSONA-TALENT-INBOUND/CHAN-WEB-FORM/intro_message_es.md
SRC-I100-INT-0073,BL-TECH,i100_harmonization,intro_message_en.md,docs/references/hlk/v3.0/_assets/touchpoint-kit/PERSONA-VENDOR-OUTBOUND/CHAN-DIRECT-DM/intro_message_en.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/_assets/touchpoint-kit/PERSONA-VENDOR-OUTBOUND/CHAN-DIRECT-DM/intro_message_en.md
SRC-I100-INT-0074,BL-TECH,i100_harmonization,intro_message_es.md,docs/references/hlk/v3.0/_assets/touchpoint-kit/PERSONA-VENDOR-OUTBOUND/CHAN-DIRECT-DM/intro_message_es.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/_assets/touchpoint-kit/PERSONA-VENDOR-OUTBOUND/CHAN-DIRECT-DM/intro_message_es.md
SRC-I100-INT-0075,BL-TECH,i100_harmonization,README.md,docs/references/hlk/v3.0/_assets/touchpoint-kit/README.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/_assets/touchpoint-kit/README.md
SRC-I100-INT-0076,BL-TECH,i100_harmonization,RESERVED.md,docs/references/hlk/v3.0/Admin/AI/AIC/RESERVED.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/AI/AIC/RESERVED.md
SRC-I100-INT-0077,BL-TECH,i100_harmonization,RESERVED.md,docs/references/hlk/v3.0/Admin/AI/Susana Madeira/RESERVED.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/AI/Susana Madeira/RESERVED.md
SRC-I100-INT-0078,BL-TECH,i100_harmonization,CANONICAL_ARTICULATION_MODEL.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/CANONICAL_ARTICULATION_MODEL.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/CANONICAL_ARTICULATION_MODEL.md
SRC-I100-INT-0079,BL-TECH,i100_harmonization,DATA_ARCHITECTURE.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/DATA_ARCHITECTURE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/DATA_ARCHITECTURE.md
SRC-I100-INT-0080,BL-TECH,i100_harmonization,CANONICAL_RELATIONSHIP_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/CANONICAL_RELATIONSHIP_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/CANONICAL_RELATIONSHIP_REGISTRY.csv
SRC-I100-INT-0081,BL-TECH,i100_harmonization,ENTITY_CATALOG.csv,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/ENTITY_CATALOG.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/ENTITY_CATALOG.csv
SRC-I100-INT-0082,BL-TECH,i100_harmonization,METRICS_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/METRICS_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/METRICS_REGISTRY.csv
SRC-I100-INT-0083,BL-TECH,i100_harmonization,SUPABASE_AUTH_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/SUPABASE_AUTH_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/SUPABASE_AUTH_REGISTRY.csv
SRC-I100-INT-0084,BL-TECH,i100_harmonization,SUPABASE_CRON_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/SUPABASE_CRON_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/SUPABASE_CRON_REGISTRY.csv
SRC-I100-INT-0085,BL-TECH,i100_harmonization,SUPABASE_EDGE_FUNCTION_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/SUPABASE_EDGE_FUNCTION_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/SUPABASE_EDGE_FUNCTION_REGISTRY.csv
SRC-I100-INT-0086,BL-TECH,i100_harmonization,SUPABASE_MODULE_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/SUPABASE_MODULE_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/SUPABASE_MODULE_REGISTRY.csv
SRC-I100-INT-0087,BL-TECH,i100_harmonization,SUPABASE_REALTIME_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/SUPABASE_REALTIME_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/SUPABASE_REALTIME_REGISTRY.csv
SRC-I100-INT-0088,BL-TECH,i100_harmonization,SUPABASE_STORAGE_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/SUPABASE_STORAGE_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/SUPABASE_STORAGE_REGISTRY.csv
SRC-I100-INT-0089,BL-TECH,i100_harmonization,SEMANTIC_LAYER.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/SEMANTIC_LAYER.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/SEMANTIC_LAYER.md
SRC-I100-INT-0090,BL-TECH,i100_harmonization,SOP-SUPABASE_EG5_REGISTRY_MAINTENANCE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/SOP-SUPABASE_EG5_REGISTRY_MAINTENANCE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/SOP-SUPABASE_EG5_REGISTRY_MAINTENANCE_001.md
SRC-I100-INT-0091,BL-TECH,i100_harmonization,SUPABASE_API_EXPOSURE.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/SUPABASE_API_EXPOSURE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/SUPABASE_API_EXPOSURE.md
SRC-I100-INT-0092,BL-TECH,i100_harmonization,SUPABASE_ECOSYSTEM_GOVERNANCE.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/SUPABASE_ECOSYSTEM_GOVERNANCE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/SUPABASE_ECOSYSTEM_GOVERNANCE.md
SRC-I100-INT-0093,BL-TECH,i100_harmonization,SUPABASE_EXTENSION_MANIFEST.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/SUPABASE_EXTENSION_MANIFEST.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/SUPABASE_EXTENSION_MANIFEST.md
SRC-I100-INT-0094,BL-TECH,i100_harmonization,README.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/programs/PRJ-HOL-KIR-2026/README.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/programs/PRJ-HOL-KIR-2026/README.md
SRC-I100-INT-0095,BL-TECH,i100_harmonization,DATA_AREA_CHARTER.md,docs/references/hlk/v3.0/Admin/O5-1/Data/canonicals/DATA_AREA_CHARTER.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/canonicals/DATA_AREA_CHARTER.md
SRC-I100-INT-0096,BL-TECH,lab_data_governance_platform,DATA_BI_GOVERNANCE.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_BI_GOVERNANCE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_BI_GOVERNANCE.md
SRC-I100-INT-0097,BL-TECH,lab_data_governance_platform,DATA_CATALOG_INTEGRATION_POSTURE.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_CATALOG_INTEGRATION_POSTURE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_CATALOG_INTEGRATION_POSTURE.md
SRC-I100-INT-0098,BL-TECH,lab_data_governance_platform,DATA_CONTRACT_STANDARD.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_CONTRACT_STANDARD.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_CONTRACT_STANDARD.md
SRC-I100-INT-0099,BL-TECH,lab_data_governance_platform,DATA_GOVERNANCE_POLICY.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_GOVERNANCE_POLICY.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_GOVERNANCE_POLICY.md
SRC-I100-INT-0100,BL-TECH,lab_data_governance_platform,DATA_INTEGRATION_PLANE.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_INTEGRATION_PLANE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_INTEGRATION_PLANE.md
SRC-I100-INT-0101,BL-TECH,lab_data_governance_platform,DATA_PRIVACY_RETENTION_POLICY.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_PRIVACY_RETENTION_POLICY.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_PRIVACY_RETENTION_POLICY.md
SRC-I100-INT-0102,BL-TECH,lab_data_governance_platform,DATAOPS_DISCIPLINE.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATAOPS_DISCIPLINE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATAOPS_DISCIPLINE.md
SRC-I100-INT-0103,BL-TECH,lab_data_governance_platform,AREA_BI_PROFILE.csv,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/dimensions/AREA_BI_PROFILE.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/dimensions/AREA_BI_PROFILE.csv
SRC-I100-INT-0104,BL-TECH,lab_data_governance_platform,BI_CONSUMER_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/dimensions/BI_CONSUMER_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/dimensions/BI_CONSUMER_REGISTRY.csv
SRC-I100-INT-0105,BL-TECH,lab_data_governance_platform,DATA_CONTRACT_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/dimensions/DATA_CONTRACT_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/dimensions/DATA_CONTRACT_REGISTRY.csv
SRC-I100-INT-0106,BL-TECH,lab_data_governance_platform,RPA_ADAPTER_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/dimensions/RPA_ADAPTER_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/dimensions/RPA_ADAPTER_REGISTRY.csv
SRC-I100-INT-0107,BL-TECH,lab_data_governance_platform,SOP-DATA_CONTRACT_REGISTRY_MAINTENANCE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_CONTRACT_REGISTRY_MAINTENANCE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_CONTRACT_REGISTRY_MAINTENANCE_001.md
SRC-I100-INT-0108,BL-TECH,lab_data_governance_platform,SOP-DATA_ENGAGEMENT_INTEGRATION_SCAFFOLD_001.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_ENGAGEMENT_INTEGRATION_SCAFFOLD_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_ENGAGEMENT_INTEGRATION_SCAFFOLD_001.md
SRC-I100-INT-0109,BL-TECH,lab_data_governance_platform,SOP-DATA_LINEAGE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_LINEAGE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_LINEAGE_001.md
SRC-I100-INT-0110,BL-TECH,lab_data_governance_platform,SOP-DATA_MASTERDATA_GOLDEN_RECORD_001.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_MASTERDATA_GOLDEN_RECORD_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_MASTERDATA_GOLDEN_RECORD_001.md
SRC-I100-INT-0111,BL-TECH,lab_data_governance_platform,SOP-DATA_MS_DEMO_FACTORY_001.addendum.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_MS_DEMO_FACTORY_001.addendum.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_MS_DEMO_FACTORY_001.addendum.md
SRC-I100-INT-0112,BL-TECH,lab_data_governance_platform,SOP-DATA_MS_DEMO_FACTORY_001.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_MS_DEMO_FACTORY_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_MS_DEMO_FACTORY_001.md
SRC-I100-INT-0113,BL-TECH,lab_data_governance_platform,SOP-DATA_PRODUCTION_READINESS_001.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_PRODUCTION_READINESS_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_PRODUCTION_READINESS_001.md
SRC-I100-INT-0114,BL-TECH,lab_data_governance_platform,SOP-DATA_SEMANTIC_COUNCIL_001.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_SEMANTIC_COUNCIL_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_SEMANTIC_COUNCIL_001.md
SRC-I100-INT-0115,BL-TECH,lab_data_governance_platform,SOP-DATA_SUEZ_LIBELLE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_SUEZ_LIBELLE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_SUEZ_LIBELLE_001.md
SRC-I100-INT-0116,BL-TECH,lab_data_governance_platform,SOP-TECH_DATAOPS_QUALITY_001.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-TECH_DATAOPS_QUALITY_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-TECH_DATAOPS_QUALITY_001.md
SRC-I100-INT-0117,BL-TECH,lab_data_governance_platform,SSOT_REGISTRY_AUDIT_DISCIPLINE.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SSOT_REGISTRY_AUDIT_DISCIPLINE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SSOT_REGISTRY_AUDIT_DISCIPLINE.md
SRC-I100-INT-0118,BL-TECH,lab_data_governance_platform,README.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/programs/PRJ-HOL-KIR-2026/README.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/programs/PRJ-HOL-KIR-2026/README.md
SRC-I100-INT-0119,BL-TECH,lab_data_governance_platform,ms-demo-browser-method-b.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/runbooks/ms-demo-browser-method-b.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/runbooks/ms-demo-browser-method-b.md
SRC-I100-INT-0120,BL-TECH,lab_data_governance_platform,ms-demo-cli-method-a.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/runbooks/ms-demo-cli-method-a.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/runbooks/ms-demo-cli-method-a.md
SRC-I100-INT-0121,BL-TECH,i100_harmonization,README.md,docs/references/hlk/v3.0/Admin/O5-1/Data/README.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Data/README.md
SRC-I100-INT-0122,BL-TECH,i100_harmonization,AGENTIC_FRAMEWORK_LANDSCAPE.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/AGENTIC_FRAMEWORK_LANDSCAPE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/AGENTIC_FRAMEWORK_LANDSCAPE.md
SRC-I100-INT-0123,BL-TECH,i100_harmonization,MADEIRA_PERSISTENCE_VEHICLE_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/dimensions/MADEIRA_PERSISTENCE_VEHICLE_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/dimensions/MADEIRA_PERSISTENCE_VEHICLE_REGISTRY.csv
SRC-I100-INT-0124,BL-TECH,i100_harmonization,MADEIRA_TOOL_RBAC.csv,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/dimensions/MADEIRA_TOOL_RBAC.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/dimensions/MADEIRA_TOOL_RBAC.csv
SRC-I100-INT-0125,BL-TECH,i100_harmonization,MADEIRA_METHODOLOGY_MODE.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/MADEIRA_METHODOLOGY_MODE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/MADEIRA_METHODOLOGY_MODE.md
SRC-I100-INT-0126,BL-TECH,i100_harmonization,MADEIRA_MODE_PARITY.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/MADEIRA_MODE_PARITY.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/MADEIRA_MODE_PARITY.md
SRC-I100-INT-0127,BL-TECH,i100_harmonization,MADEIRA_TOOL_CATALOG.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/MADEIRA_TOOL_CATALOG.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/MADEIRA_TOOL_CATALOG.md
SRC-I100-INT-0128,BL-TECH,i100_harmonization,SOP-OPENCLAW_RUNTIME_HEALTH_TRIAGE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-OPENCLAW_RUNTIME_HEALTH_TRIAGE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-OPENCLAW_RUNTIME_HEALTH_TRIAGE_001.md
SRC-I100-INT-0129,BL-TECH,i100_harmonization,SOP-TECH_AGENTIC_INFRA_001.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-TECH_AGENTIC_INFRA_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-TECH_AGENTIC_INFRA_001.md
SRC-I100-INT-0130,BL-TECH,i100_harmonization,SOP-TECH_APPLICATION_GOVERNANCE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-TECH_APPLICATION_GOVERNANCE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-TECH_APPLICATION_GOVERNANCE_001.md
SRC-I100-INT-0131,BL-TECH,i100_harmonization,SOP-TECH_MADEIRA_PERSISTENCE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-TECH_MADEIRA_PERSISTENCE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-TECH_MADEIRA_PERSISTENCE_001.md
SRC-I100-INT-0132,BL-TECH,i100_harmonization,SOP-TECH_MADEIRA_PERSONALITY_001.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-TECH_MADEIRA_PERSONALITY_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-TECH_MADEIRA_PERSONALITY_001.md
SRC-I100-INT-0133,BL-TECH,i100_harmonization,SOP-CROSS_REPO_SCHEMA_PROPAGATION_001.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/Cross Repo/SOP-CROSS_REPO_SCHEMA_PROPAGATION_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/Cross Repo/SOP-CROSS_REPO_SCHEMA_PROPAGATION_001.md
SRC-I100-INT-0134,BL-TECH,i100_harmonization,SOP-EXTERNAL_REPO_BLESSING_001.md,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/External Repos/SOP-EXTERNAL_REPO_BLESSING_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-lab-platform-harmonization,I100 harmonization internal census; path=docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/External Repos/SOP-EXTERNAL_REPO_BLESSING_001.md
