item_id,item_name,area,role_owner,item_granularity,item_parent_id,description,backlog_class,demoted_at,demoted_decision_id,notes
gtm_madeira_dtp_93,Has Personality and self-awareness,Tech,AI Engineer,task,gtm_cl_ffc7e886b6a4f3,GTM operating item under MADEIRA UX — Persona. Scope: Has Personality and self-awareness.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_94,Has configurable Personality Traits (Manual CICD),Tech,AI Engineer,task,gtm_cl_ffc7e886b6a4f3,GTM operating item under MADEIRA UX — Persona. Scope: Has configurable Personality Traits (Manual CICD).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_95,Has a Background and a Story,Tech,AI Engineer,task,gtm_cl_ffc7e886b6a4f3,GTM operating item under MADEIRA UX — Persona. Scope: Has a Background and a Story.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_96,Has visual representation (avatar) and can use it in realtime,Tech,AI Engineer,task,gtm_cl_ffc7e886b6a4f3,GTM operating item under MADEIRA UX — Persona. Scope: Has visual representation (avatar) and can use it in realtime.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_97,LLM Router (Currently only for manual switch),Tech,AI Engineer,task,gtm_cl_71a6fb2dbce712,GTM operating item under MADEIRA UX — Self. Scope: LLM Router (Currently only for manual switch).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_98,Personality Module,Tech,AI Engineer,task,gtm_cl_71a6fb2dbce712,GTM operating item under MADEIRA UX — Self. Scope: Personality Module.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_99,Evaluator,Tech,AI Engineer,task,gtm_cl_71a6fb2dbce712,GTM operating item under MADEIRA UX — Self. Scope: Evaluator.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_100,Madeira ReAct agent,Tech,AI Engineer,task,gtm_cl_71a6fb2dbce712,GTM operating item under MADEIRA UX — Self. Scope: Madeira ReAct agent.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_101,MADEIRA UX API surface — connection pool,Tech,AI Engineer,task,gtm_cl_71a6fb2dbce712,GTM operating item under MADEIRA UX — Self. Scope: Sync/Async Connection Pool (capable of handling Async and Sync calls simulteanously).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_102,KirBe (AI Archivist),Tech,AI Engineer,task,gtm_cl_a43b42abaf8e3c,GTM operating item under MADEIRA UX — Colleagues. Scope: KirBe (AI Archivist).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_103,Research Agent,Tech,AI Engineer,task,gtm_cl_a43b42abaf8e3c,GTM operating item under MADEIRA UX — Colleagues. Scope: Research Agent.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_104,Swarm Editor,Tech,AI Engineer,task,gtm_cl_a43b42abaf8e3c,GTM operating item under MADEIRA UX — Colleagues. Scope: Swarm Editor.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_106,MADEIRA UX API surface — Highway AI,Tech,AI Engineer,task,gtm_cl_a43b42abaf8e3c,GTM operating item under MADEIRA UX — Colleagues. Scope: Highway AI (Sync/Async Connection Pool ReAct Agent).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_107,Code Engineer (to be used in a Sandbox that executes HighwayAI instructions),Tech,AI Engineer,task,gtm_cl_a43b42abaf8e3c,GTM operating item under MADEIRA UX — Colleagues. Scope: Code Engineer (to be used in a Sandbox that executes HighwayAI instructions).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_108,Obsidian,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: Obsidian.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_109,Markdown,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: Markdown.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_110,Node (Neo4j & Cypher Language),Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: Node (Neo4j & Cypher Language).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_111,MADEIRA UX — Postgre SQL,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: PostgreSQL.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_112,MADEIRA UX — CSV,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: CSV.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_113,MADEIRA UX — TXT,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: TXT.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_114,MADEIRA UX — XLSX,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: XLSX.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_115,MADEIRA UX — PDF,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: PDF.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_116,JSON Schema,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: JSON Schema.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_117,MADEIRA UX — Azure DB,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: AzureDB.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_118,MADEIRA UX — Mongo DB,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: MongoDB.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_119,MADEIRA UX — HTML,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: HTML.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_121,Google Sheets,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: Google Sheets.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_122,Google Docs,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: Google Docs.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_123,Google Drive,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: Google Drive.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_124,YouTube Transcripts,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: YouTube Transcripts.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_125,YouTube Channel Metadata,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: YouTube Channel Metadata.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_126,Google Search,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: Google Search.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_127,Notion,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: Notion.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_128,Google Maps,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: Google Maps.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_129,RealTime Audio Recording,Tech,AI Engineer,task,gtm_cl_bd109f630f4e77,GTM operating item under MADEIRA UX — Readers (converts Data To Python Object W Json Schema). Scope: RealTime Audio Recording.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_130,Node Post Processor - Entity Extractor,Tech,AI Engineer,task,gtm_cl_4b160680e2afaf,GTM operating item under MADEIRA UX — Post Processors And Parsers. Scope: Node Post Processor - Entity Extractor.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_131,Node Post Processor - Any metadata Extractor (Pydantic KWargs),Tech,AI Engineer,task,gtm_cl_4b160680e2afaf,GTM operating item under MADEIRA UX — Post Processors And Parsers. Scope: Node Post Processor - Any metadata Extractor (Pydantic KWargs).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_132,Node Post Processor - Tags Extractor,Tech,AI Engineer,task,gtm_cl_4b160680e2afaf,GTM operating item under MADEIRA UX — Post Processors And Parsers. Scope: Node Post Processor - Tags Extractor.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_133,Node Post Processor - DateTime Extractor,Tech,AI Engineer,task,gtm_cl_4b160680e2afaf,GTM operating item under MADEIRA UX — Post Processors And Parsers. Scope: Node Post Processor - DateTime Extractor.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_134,Convert Document to Node,Tech,AI Engineer,task,gtm_cl_4b160680e2afaf,GTM operating item under MADEIRA UX — Post Processors And Parsers. Scope: Convert Document to Node.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_135,Page Reranker (Reasoning),Tech,AI Engineer,task,gtm_cl_95ccfca55c3ef6,GTM operating item under MADEIRA UX — Knowledge Management. Scope: Page Reranker (Reasoning).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_136,Node & Edge management (RAGRAPH),Tech,AI Engineer,task,gtm_cl_95ccfca55c3ef6,GTM operating item under MADEIRA UX — Knowledge Management. Scope: Node & Edge management (RAGRAPH).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_137,Community management (RAGRAPH),Tech,AI Engineer,task,gtm_cl_95ccfca55c3ef6,GTM operating item under MADEIRA UX — Knowledge Management. Scope: Community management (RAGRAPH).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_138,Cohere Reranker (Reasoning),Tech,AI Engineer,task,gtm_cl_95ccfca55c3ef6,GTM operating item under MADEIRA UX — Knowledge Management. Scope: Cohere Reranker (Reasoning).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_139,Advanced QueryEngine - SubQuestion Object Retriever (Reasoning),Tech,AI Engineer,task,gtm_cl_95ccfca55c3ef6,GTM operating item under MADEIRA UX — Knowledge Management. Scope: Advanced QueryEngine - SubQuestion Object Retriever (Reasoning).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_140,LlamaIndex eval,Tech,AI Engineer,task,gtm_cl_1b6d2fb3b4bcde,GTM operating item under MADEIRA benchmarking — Evaluators. Scope: LlamaIndex eval.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_141,Transformers pipeline,Tech,AI Engineer,task,gtm_cl_1b6d2fb3b4bcde,GTM operating item under MADEIRA benchmarking — Evaluators. Scope: Transformers pipeline.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_142,MADEIRA benchmarking — Auto Eval,Tech,AI Engineer,task,gtm_cl_1b6d2fb3b4bcde,GTM operating item under MADEIRA benchmarking — Evaluators. Scope: AutoEval.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_143,Distil_BerT Sentiment Analysis,Tech,AI Engineer,task,gtm_cl_1b6d2fb3b4bcde,GTM operating item under MADEIRA benchmarking — Evaluators. Scope: Distil_BerT Sentiment Analysis.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_144,Compliance Evaluator (ReAct Agent with RaG),Tech,AI Engineer,task,gtm_cl_1b6d2fb3b4bcde,GTM operating item under MADEIRA benchmarking — Evaluators. Scope: Compliance Evaluator (ReAct Agent with RaG).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_145,Github Repo,Tech,AI Engineer,task,gtm_cl_028e05b3126789,GTM operating item under MADEIRA delivery — Cicd Pipeline. Scope: Github Repo.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_146,"Deployment - Github Actions sends repo to Vercel, Cloud, etc",Tech,AI Engineer,task,gtm_cl_028e05b3126789,"GTM operating item under MADEIRA delivery — Cicd Pipeline. Scope: Deployment - Github Actions sends repo to Vercel, Cloud, etc.",madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_147,Merge Request (rules for manual or automated approval),Tech,AI Engineer,task,gtm_cl_028e05b3126789,GTM operating item under MADEIRA delivery — Cicd Pipeline. Scope: Merge Request (rules for manual or automated approval).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_148,Local CICD - Jenkins,Tech,AI Engineer,task,gtm_cl_028e05b3126789,GTM operating item under MADEIRA delivery — Cicd Pipeline. Scope: Local CICD - Jenkins.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_149,Cloud CICD (AzureDevops),Tech,AI Engineer,task,gtm_cl_028e05b3126789,GTM operating item under MADEIRA delivery — Cicd Pipeline. Scope: Cloud CICD (AzureDevops).,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_150,Design Improvements and estimate refactor effort,Tech,AI Engineer,task,gtm_cl_028e05b3126789,GTM operating item under MADEIRA delivery — Cicd Pipeline. Scope: Design Improvements and estimate refactor effort.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_151,Local CICD - Cursor,Tech,AI Engineer,task,gtm_cl_028e05b3126789,GTM operating item under MADEIRA delivery — Cicd Pipeline. Scope: Local CICD - Cursor.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_152,Cloud CICD - Replit,Tech,AI Engineer,task,gtm_cl_028e05b3126789,GTM operating item under MADEIRA delivery — Cicd Pipeline. Scope: Cloud CICD - Replit.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_153,Quality-of-Life Automations - Github Actions,Tech,AI Engineer,task,gtm_cl_028e05b3126789,GTM operating item under MADEIRA delivery — Cicd Pipeline. Scope: Quality-of-Life Automations - Github Actions.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_154,Logs & Monitoring,Tech,AI Engineer,task,gtm_cl_028e05b3126789,GTM operating item under MADEIRA delivery — Cicd Pipeline. Scope: Logs & Monitoring.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_155,KPI Dashboard,Tech,AI Engineer,task,gtm_cl_028e05b3126789,GTM operating item under MADEIRA delivery — Cicd Pipeline. Scope: KPI Dashboard.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_156,MADEIRA delivery — PMO PMS Tool for Integration: Asana/Monday/Trello...,Tech,AI Engineer,task,gtm_cl_b8104f5193dcac,GTM operating item under MADEIRA delivery — Pms. Scope: PMO PMS Tool for Integration: Asana/Monday/Trello....,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_157,GitHub Projects for automated follow-up based on Github Repo,Tech,AI Engineer,task,gtm_cl_b8104f5193dcac,GTM operating item under MADEIRA delivery — Pms. Scope: GitHub Projects for automated follow-up based on Github Repo.,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_madeira_dtp_158,MADEIRA delivery — PMO Communication Tool for Integration: Slack/Discord...,Tech,AI Engineer,task,gtm_cl_b8104f5193dcac,GTM operating item under MADEIRA delivery — Pms. Scope: PMO Communication Tool for Integration: Slack/Discord....,madeira-product-backlog,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_1,Manifiesto,MKT,CMO,task,gtm_cl_f5b16f89f8a884,GTM operating item under Brand presence and messaging — Brand messaging: Unificar los mensajes bajo una unión común de intel y administración de…. Scope: Manifiesto.,brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_2,Copies web,MKT,CMO,task,gtm_cl_f5b16f89f8a884,GTM operating item under Brand presence and messaging — Brand messaging: Unificar los mensajes bajo una unión común de intel y administración de…. Scope: Copies web.,brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_3,Revisar manifiestos,MKT,CMO,task,gtm_cl_f5b16f89f8a884,GTM operating item under Brand presence and messaging — Brand messaging: Unificar los mensajes bajo una unión común de intel y administración de…. Scope: Revisar manifiestos.,brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_4,Mensajes de blogs y otros canales,MKT,CMO,task,gtm_cl_f5b16f89f8a884,GTM operating item under Brand presence and messaging — Brand messaging: Unificar los mensajes bajo una unión común de intel y administración de…. Scope: Mensajes de blogs y otros canales.,brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_5,Plan de mensaje global,MKT,CMO,task,gtm_cl_f5b16f89f8a884,GTM operating item under Brand presence and messaging — Brand messaging: Unificar los mensajes bajo una unión común de intel y administración de…. Scope: Plan de mensaje global.,brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_6,Establecer colores corporativos oficiales base,MKT,CMO,task,gtm_cl_776150a9cd31ed,GTM operating item under Brand presence and messaging — Brand messaging: Definir colores corporativos por cada stream. Scope: Establecer colores corporativos oficiales base.,brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_7,"De ellos, cambiar todos por cada canal ligeramente, ej. más ligero e informal en IG hablando a B2E",MKT,CMO,task,gtm_cl_776150a9cd31ed,"GTM operating item under Brand presence and messaging — Brand messaging: Definir colores corporativos por cada stream. Scope: De ellos, cambiar todos por cada canal ligeramente, ej. más ligero e informal en IG hablando a B2E.",brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_8,Ir diseñando nuevos colores para el momento de la separación TB y ET de HK en el futuro como sociedades independientes,MKT,CMO,task,gtm_cl_776150a9cd31ed,GTM operating item under Brand presence and messaging — Brand messaging: Definir colores corporativos por cada stream. Scope: Ir diseñando nuevos colores para el momento de la separación TB y ET de HK en el futuro como sociedades independientes.,brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_9,Buscar justificación psicológica detrás del branding elegido,MKT,CMO,task,gtm_cl_776150a9cd31ed,GTM operating item under Brand presence and messaging — Brand messaging: Definir colores corporativos por cada stream. Scope: Buscar justificación psicológica detrás del branding elegido.,brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_10,Investigación de competencia por producto,MKT,CMO,task,gtm_cl_735c01230d82a4,GTM operating item under Brand presence and messaging — Brand messaging: Mensaje de valor por cada stream basado en deseos de mercado y oferta d…. Scope: Investigación de competencia por producto.,brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_11,Investigación de buyer y tendencias,MKT,CMO,task,gtm_cl_735c01230d82a4,GTM operating item under Brand presence and messaging — Brand messaging: Mensaje de valor por cada stream basado en deseos de mercado y oferta d…. Scope: Investigación de buyer y tendencias.,brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_12,"Investigación de confluencia entre competencia, mercado, buyers, tendencias y mensajes por cada canal",MKT,CMO,task,gtm_cl_735c01230d82a4,"GTM operating item under Brand presence and messaging — Brand messaging: Mensaje de valor por cada stream basado en deseos de mercado y oferta d…. Scope: Investigación de confluencia entre competencia, mercado, buyers, tendencias y mensajes por cada canal.",brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_13,Oficialización de listado de tipo de contenido por cada canal,MKT,CMO,task,gtm_cl_735c01230d82a4,GTM operating item under Brand presence and messaging — Brand messaging: Mensaje de valor por cada stream basado en deseos de mercado y oferta d…. Scope: Oficialización de listado de tipo de contenido por cada canal.,brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_14,"IG es más informal B2E y el blog tiene un toque de entretenimiento, que también tenemos que compensar con palabras comp…",MKT,CMO,task,gtm_cl_4b1030b0ba2d8f,"GTM operating item under Brand presence and messaging — Brand messaging: Unificar la voz bajo Holistika, pero, cambiar según canal. Scope: IG es más informal B2E y el blog tiene un toque de entretenimiento, que también tenemos que compensar con palabras complejas y términos científicos.",brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_15,"Establecer la voz desde el espectro más corporativo, con entregables como el dossier de inversión, al más personal como…",MKT,CMO,task,gtm_cl_4b1030b0ba2d8f,"GTM operating item under Brand presence and messaging — Brand messaging: Unificar la voz bajo Holistika, pero, cambiar según canal. Scope: Establecer la voz desde el espectro más corporativo, con entregables como el dossier de inversión, al más personal como una historia de IG.",brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_16,Unificar acceso,MKT,CMO,task,gtm_cl_585c46c9150e93,"GTM operating item under Brand presence and messaging — Web and LinkedIn channels: Cuenta con mail empresa en todos los canales (IG, Facebook, L…. Scope: Unificar acceso.",brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
gtm_brand_dtp_17,Dar de alta en dispositivos,MKT,CMO,task,gtm_cl_585c46c9150e93,"GTM operating item under Brand presence and messaging — Web and LinkedIn channels: Cuenta con mail empresa en todos los canales (IG, Facebook, L…. Scope: Dar de alta en dispositivos.",brand-todo,2026-06-08,D-IH-95-I,Demoted from process_list (D-IH-95-I radical cleanup); survives as a capability realization.
