source_id,prong,topic_cluster,source_title_or_owner,url,format,source_category,source_level,holistika_reliability_score,external_perceived_credibility_score,control_confidence_level,decision_use,notes
SRC-OPS-P4I-001,A,vault_canonicals,OPERATIONS_PROCESS_CATALOG.yaml,docs/references/hlk/v3.0/Admin/O5-1/Operations/canonicals/OPERATIONS_PROCESS_CATALOG.yaml,internal_canonical,CORPINT,5.1,5,3,Safe,def-area,Operations vault asset; sub=canonicals
SRC-OPS-P4I-099,A,process_list_ops,Program Management,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_opera_dtp_148,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-100,A,process_list_ops,Scenario Management,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_opera_dtp_149,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-101,A,process_list_ops,Stakeholder management,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_opera_dtp_151,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-102,A,process_list_ops,ROD/Scrum meeting,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_opera_dtp_152,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-103,A,process_list_ops,Regression Process Execution,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_opera_dtp_153,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-104,A,process_list_ops,SOP Documentation,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_ops_sd_5,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-105,A,process_list_ops,SOP-META_PROCESS_MGMT_001,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#SOP-META_PROCESS_MGMT_001,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-106,A,process_list_ops,Process Identification & Scoping,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_ops_pis_3,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-107,A,process_list_ops,Process Decomposition & Modeling,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_ops_pdm_4,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-108,A,process_list_ops,Process Data Ingestion & Update,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_ops_pdiu_6,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-109,A,process_list_ops,Update process_list_1.csv,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_ops_upl_7,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-110,A,process_list_ops,Execute Cypher Update Script,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_ops_ecs_8,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-111,A,process_list_ops,Holistika Process Governance Framework,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_ops_pgf_1,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-112,A,process_list_ops,SOP Lifecycle Management,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_ops_slm_2,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-113,A,process_list_ops,Product Management Lifecycle,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#thi_opera_dtp_200,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-114,A,process_list_ops,Product Requirements Definition,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#thi_opera_dtp_201,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-115,A,process_list_ops,MVP Definition of Done,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#thi_opera_dtp_202,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-116,A,process_list_ops,Phased Delivery Plan and Critical Path,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#thi_opera_dtp_220,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-117,A,process_list_ops,Feasibility GO/NO-GO Gate,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#thi_opera_dtp_221,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-118,A,process_list_ops,Beta Exit Criteria and Sign-Off,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#thi_opera_dtp_222,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-119,A,process_list_ops,Communication Cadence,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#thi_opera_dtp_223,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-120,A,process_list_ops,Benchmark UX Review and Gap Register,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#thi_opera_dtp_250,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-121,A,process_list_ops,IEU Prioritization Ritual,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#thi_opera_dtp_251,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-122,A,process_list_ops,SOP/Component Matrix Traceability,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_opera_dtp_276,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-123,A,process_list_ops,LEADS WEB Centralization and BD Routing,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#thi_opera_dtp_288,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-124,A,process_list_ops,End-to-End Marketing Lead Flow,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#thi_opera_dtp_289,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-125,A,process_list_ops,Benchmark UX Review Cycle,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_opera_dtp_300,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-126,A,process_list_ops,Go-to-market and entity readiness,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#gtm_ws_gtm_entity,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-127,A,process_list_ops,Service catalog and capability definition,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#gtm_ws_service_catalog,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-128,A,process_list_ops,Operating model and internal controls,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#gtm_ws_ops_control,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-129,A,process_list_ops,Office Automation,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#gtm_research_dtp_7,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-130,A,process_list_ops,PMO project portfolio SSOT,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_opera_dtp_310,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-131,A,process_list_ops,Inbound Response SLA (Holistika Services),docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#holistika_reach_dtp_003,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-132,A,process_list_ops,External Adviser Engagement,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_opera_ws_5,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-133,A,process_list_ops,Adviser engagement disciplines maintenance,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_opera_dtp_311,dataset,CORPINT,5.2,5,3,Safe,def-pairing,sub_area=; paired=True
SRC-OPS-P4I-134,A,process_list_ops,Adviser open questions register maintenance,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_opera_dtp_312,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-135,A,process_list_ops,Engagement estimation discipline,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_eng_prc_estimation_001,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-136,A,process_list_ops,RevOps Quarterly Business Review,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#tbi_ops_dtp_revops_qbr_001,dataset,CORPINT,5.2,5,3,Safe,def-pairing,sub_area=; paired=True
SRC-OPS-P4I-137,A,process_list_ops,RevOps engagement RPA scaffolder,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#tbi_ops_dtp_revops_engagement_scaffold_001,dataset,CORPINT,5.2,5,3,Safe,def-pairing,sub_area=; paired=True
SRC-OPS-P4I-138,A,process_list_ops,RevOps weekly revenue rollup refresh,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#tbi_ops_dtp_revops_revenue_rollup_001,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-139,A,process_list_ops,RevOps persona registry audit,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#tbi_ops_dtp_revops_persona_audit_001,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-140,A,process_list_ops,RevOps daily CRM adapter sync,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#tbi_ops_dtp_revops_crm_sync_001,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-141,A,process_list_ops,RevOps quarterly regulator-relationship checkpoint,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#tbi_ops_dtp_revops_regulator_checkpoint_001,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-142,A,process_list_ops,RevOps event-triggered media counterparty review,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#tbi_ops_dtp_revops_media_review_001,dataset,CORPINT,5.2,5,3,Safe,def-gap,sub_area=; paired=False
SRC-OPS-P4I-143,A,process_list_ops,PMO INITIATIVE_REGISTRY program-anchors maintenance,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_ops_dtp_72,dataset,CORPINT,5.2,5,3,Safe,def-pairing,sub_area=; paired=True
SRC-OPS-P4I-144,A,process_list_ops,Operational cohesion quarterly review,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#ops_pmo_dtp_cohesion_quarterly_001,dataset,CORPINT,5.2,5,3,Safe,def-pairing,sub_area=; paired=True
SRC-OPS-P4I-145,A,process_list_ops,PMO WIP dashboard render,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#ops_pmo_dtp_wip_dashboard_render_001,dataset,CORPINT,5.2,5,3,Safe,def-pairing,sub_area=; paired=True
SRC-OPS-P4I-146,A,process_list_ops,PMO operator inbox render,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#ops_pmo_dtp_operator_inbox_render_001,dataset,CORPINT,5.2,5,3,Safe,def-pairing,sub_area=; paired=True
SRC-OPS-P4I-147,A,process_list_ops,Compliance mirror emit trigger (Operations plane),docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#ops_pmo_dtp_mirror_emit_trigger_001,dataset,CORPINT,5.2,5,3,Safe,def-pairing,sub_area=; paired=True
SRC-OPS-P4I-148,A,process_list_ops,Operations area completeness sweep,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#ops_pmo_dtp_area_completeness_sweep_001,dataset,CORPINT,5.2,5,3,Safe,def-pairing,sub_area=; paired=True
SRC-OPS-P4I-149,A,process_list_ops,Initiative governance harmonisation,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#ops_pmo_dtp_initiative_harmonisation_001,dataset,CORPINT,5.2,5,3,Safe,def-pairing,sub_area=; paired=True
SRC-OPS-P4I-150,A,process_list_ops,Vault promotion gate,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#ops_pmo_dtp_vault_promotion_gate_001,dataset,CORPINT,5.2,5,3,Safe,def-pairing,sub_area=; paired=True
SRC-OPS-P4I-151,A,process_list_ops,Service catalog maintenance (SMO),docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#ops_smo_dtp_service_catalog_mtnce_001,dataset,CORPINT,5.2,5,3,Safe,def-pairing,sub_area=; paired=True
SRC-OPS-P4I-152,A,i94_planning,asset-classification,docs/wip/planning/94-area-architecture-and-completeness-v2/asset-classification.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-153,A,i94_planning,decision-log,docs/wip/planning/94-area-architecture-and-completeness-v2/decision-log.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-154,A,i94_planning,evidence-matrix,docs/wip/planning/94-area-architecture-and-completeness-v2/evidence-matrix.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-155,A,i94_planning,master-roadmap,docs/wip/planning/94-area-architecture-and-completeness-v2/master-roadmap.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-156,A,i94_planning,i94-operations-area-research-synthesis-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-operations-area-research-synthesis-2026-06-10.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-157,A,i94_planning,i94-operations-operational-sweep-charter-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-operations-operational-sweep-charter-2026-06-10.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-158,A,i94_planning,i94-operations-operational-sweep-thinking-synthesis-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-operations-operational-sweep-thinking-synthesis-2026-06-10.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-159,A,i94_planning,i94-operations-p4-p6-execution-spec-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-operations-p4-p6-execution-spec-2026-06-10.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-160,A,i94_planning,i94-p0-research-p2-exec-catalog-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p0-research-p2-exec-catalog-2026-06-10.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-161,A,i94_planning,i94-p0-research-p3-placement-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p0-research-p3-placement-2026-06-10.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-162,A,i94_planning,i94-p0-research-p4-p6-handoffs-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p0-research-p4-p6-handoffs-2026-06-10.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-163,A,i94_planning,i94-p2-session-doctrine-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p2-session-doctrine-2026-06-10.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-164,A,i94_planning,i94-p3-area09-process-list-tranche-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p3-area09-process-list-tranche-2026-06-10.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-165,A,i94_planning,i94-p3-session-doctrine-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p3-session-doctrine-2026-06-10.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-166,A,i94_planning,p1-proving-finance-data-2026-06-05,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/p1-proving-finance-data-2026-06-05.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-167,A,i94_planning,p1-wrap-goldenpath-regression-2026-06-05,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/p1-wrap-goldenpath-regression-2026-06-05.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-168,A,i94_planning,p2-area-buildout-v2-forward-map-2026-06-05,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/p2-area-buildout-v2-forward-map-2026-06-05.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-169,A,i94_planning,risk-register,docs/wip/planning/94-area-architecture-and-completeness-v2/risk-register.md,report,CORPINT,5.1,5,3,Safe,def-charter,I94 initiative planning artifact
SRC-OPS-P4I-170,A,exec_catalog_runbook,pmo_wip_dashboard_render,docs/references/hlk/v3.0/Admin/O5-1/Operations/../PMO/canonicals/SOP-PMO_WIP_DASHBOARD_RENDER_001.md,report,CORPINT,5.2,5,3,Safe,def-automation,runbook=scripts/render_wip_dashboard.py; process=PMO WIP dashboard render
SRC-OPS-P4I-171,A,exec_catalog_runbook,pmo_operator_inbox_render,docs/references/hlk/v3.0/Admin/O5-1/Operations/../PMO/canonicals/SOP-PMO_OPERATOR_INBOX_RENDER_001.md,report,CORPINT,5.2,5,3,Safe,def-automation,runbook=scripts/render_operator_inbox.py; process=PMO operator inbox render
SRC-OPS-P4I-172,A,exec_catalog_runbook,operational_cohesion_index_render,docs/references/hlk/v3.0/Admin/O5-1/Operations/../PMO/canonicals/SOP-PMO_OPERATIONAL_COHESION_INDEX_RENDER_001.md,report,CORPINT,5.2,5,3,Safe,def-automation,runbook=scripts/render_operational_cohesion_index.py; process=Operational cohesion index render
SRC-OPS-P4I-173,A,exec_catalog_runbook,initiative_program_anchors,docs/references/hlk/v3.0/Admin/O5-1/Operations/../PMO/canonicals/SOP-PMO_INITIATIVE_PROGRAM_ANCHORS_001.md,report,CORPINT,5.2,5,3,Safe,def-automation,runbook=scripts/pmo_program_anchor_backfill.py; process=Initiative program anchor backfill
SRC-OPS-P4I-174,A,exec_catalog_runbook,external_adviser_router,docs/references/hlk/v3.0/Admin/O5-1/Operations/../PMO/SOP-EXTERNAL_ADVISER_ENGAGEMENT_001.md,report,CORPINT,5.2,5,3,Safe,def-automation,runbook=scripts/export_adviser_handoff.py; process=External adviser engagement router
SRC-OPS-P4I-175,A,exec_catalog_runbook,engagement_scaffold,docs/references/hlk/v3.0/Admin/O5-1/Operations/../RevOps/canonicals/SOP-ENGAGEMENT_SCAFFOLDING_001.md,report,CORPINT,5.2,5,3,Safe,def-automation,runbook=scripts/scaffold_engagement.py; process=Engagement RPA scaffolder
SRC-OPS-P4I-176,A,exec_catalog_runbook,compliance_mirror_emit_trigger,docs/references/hlk/v3.0/Admin/O5-1/Operations/../PMO/canonicals/SOP-OPS_MIRROR_EMIT_TRIGGER_001.md,report,CORPINT,5.2,5,3,Safe,def-automation,runbook=scripts/verify.py; process=Compliance mirror emit trigger
SRC-OPS-P4I-177,A,exec_catalog_runbook,area_completeness_sweep,docs/references/hlk/v3.0/Admin/O5-1/Operations/../PMO/canonicals/SOP-OPS_AREA_COMPLETENESS_SWEEP_001.md,report,CORPINT,5.2,5,3,Safe,def-automation,runbook=scripts/validate_area_completeness.py; process=Operations area completeness sweep
SRC-OPS-P4I-178,A,exec_catalog_runbook,initiative_harmonisation,docs/references/hlk/v3.0/Admin/O5-1/Operations/../PMO/SOP-INITIATIVE_PROCESS_HARMONISATION_001.md,report,CORPINT,5.2,5,3,Safe,def-automation,runbook=scripts/validate_initiative_registry.py; process=Initiative governance harmonisation
SRC-OPS-P4I-179,A,exec_catalog_runbook,vault_promotion_gate,docs/references/hlk/v3.0/Admin/O5-1/Operations/../PMO/canonicals/SOP-PMO_VAULT_PROMOTION_GATE_001.md,report,CORPINT,5.2,5,3,Safe,def-automation,runbook=scripts/validate_hlk.py; process=Vault promotion gate
SRC-OPS-P4I-180,A,exec_catalog_runbook,revops_qbr_cycle,docs/references/hlk/v3.0/Admin/O5-1/Operations/../RevOps/canonicals/SOP-REVOPS_QBR_001.md,report,CORPINT,5.2,5,3,Safe,def-automation,runbook=scripts/validate_engagement_template_registry.py; process=RevOps QBR cadence
SRC-OPS-P4I-181,A,exec_catalog_runbook,service_catalog_maintenance,docs/references/hlk/v3.0/Admin/O5-1/Operations/../SMO/canonicals/SOP-SERVICE_MGMT_001.md,report,CORPINT,5.2,5,3,Safe,def-automation,runbook=scripts/validate_hlk.py; process=Service catalog maintenance (SMO)
SRC-OPS-P4I-182,A,cross_initiative,decision-log,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/decision-log.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-183,A,cross_initiative,master-roadmap,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/master-roadmap.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-184,A,cross_initiative,finance-area-buildout-roadmap-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-area-buildout-roadmap-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-185,A,cross_initiative,finance-area-executor-packet-f1-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-area-executor-packet-f1-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-186,A,cross_initiative,finance-area-executor-packet-f2a-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-area-executor-packet-f2a-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-187,A,cross_initiative,finance-area-executor-packet-f2b-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-area-executor-packet-f2b-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-188,A,cross_initiative,finance-area-executor-packet-f3-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-area-executor-packet-f3-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-189,A,cross_initiative,finance-area-f1-tranche-charter,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-area-f1-tranche-charter.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-190,A,cross_initiative,finance-area-f2a-tranche-charter,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-area-f2a-tranche-charter.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-191,A,cross_initiative,finance-area-f2b-tranche-charter,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-area-f2b-tranche-charter.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-192,A,cross_initiative,finance-area-f3-tranche-charter,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-area-f3-tranche-charter.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-193,A,cross_initiative,finance-area-two-seat-workflow-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-area-two-seat-workflow-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-194,A,cross_initiative,finance-f1-execution-evidence-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-f1-execution-evidence-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-195,A,cross_initiative,finance-f2a-execution-evidence-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-f2a-execution-evidence-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-196,A,cross_initiative,finance-f2b-execution-evidence-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-f2b-execution-evidence-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-197,A,cross_initiative,finance-f3-execution-evidence-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-f3-execution-evidence-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-198,A,cross_initiative,finance-governance-traceability-inventory-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-governance-traceability-inventory-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-199,A,cross_initiative,finops-recon-2026-06,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finops-recon-2026-06.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-200,A,cross_initiative,intent-ranked-regression-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/intent-ranked-regression-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
SRC-OPS-P4I-201,A,cross_initiative,intent-regression-finance-bar-2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/intent-regression-finance-bar-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-handoffs,Cross-area ops evidence
