source_id,prong,topic_cluster,source_title_or_owner,url,format,source_category,source_level,holistika_reliability_score,external_perceived_credibility_score,control_confidence_level,decision_use,notes
SRC-HAC-I-086,BL-OPS,i94_ops_session,i94-operations-vault-lay-of-land-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-operations-vault-lay-of-land-2026-06-10.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=i94_ops_session
SRC-HAC-I-087,BL-OPS,i94_ops_session,i94-p0-research-p2-exec-catalog-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p0-research-p2-exec-catalog-2026-06-10.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=i94_ops_session
SRC-HAC-I-088,BL-OPS,i94_ops_session,i94-p0-research-p3-placement-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p0-research-p3-placement-2026-06-10.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=i94_ops_session
SRC-HAC-I-089,BL-OPS,i94_ops_session,i94-p0-research-p4-p6-handoffs-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p0-research-p4-p6-handoffs-2026-06-10.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=i94_ops_session
SRC-HAC-I-090,BL-OPS,i94_ops_session,i94-p2-session-doctrine-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p2-session-doctrine-2026-06-10.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=i94_ops_session
SRC-HAC-I-091,BL-OPS,i94_ops_session,i94-p3-area09-process-list-tranche-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p3-area09-process-list-tranche-2026-06-10.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=i94_ops_session
SRC-HAC-I-092,BL-OPS,i94_ops_session,i94-p3-session-doctrine-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p3-session-doctrine-2026-06-10.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=i94_ops_session
SRC-HAC-I-093,BL-OPS,i94_ops_session,i94-p4-session-doctrine-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p4-session-doctrine-2026-06-10.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=i94_ops_session
SRC-HAC-I-094,BL-OPS,i94_ops_session,i94-p5-session-doctrine-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p5-session-doctrine-2026-06-10.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=i94_ops_session
SRC-HAC-I-095,BL-OPS,i94_ops_session,i94-p6-ops-sweep-session-doctrine-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p6-ops-sweep-session-doctrine-2026-06-10.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=i94_ops_session
SRC-HAC-I-096,BL-OPS,i94_ops_session,i94-p7-t2-process-list-preview-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p7-t2-process-list-preview-2026-06-10.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=i94_ops_session
SRC-HAC-I-097,BL-OPS,i94_ops_session,i94-p7-t2-tranche-closure-2026-06-10,docs/wip/planning/94-area-architecture-and-completeness-v2/reports/i94-p7-t2-tranche-closure-2026-06-10.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=i94_ops_session
SRC-HAC-I-098,BL-OPS,i94_ops_session,OPERATIONS_CROSS_AREA_HANDOFFS,docs/references/hlk/v3.0/Admin/O5-1/Operations/canonicals/OPERATIONS_CROSS_AREA_HANDOFFS.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=i94_ops_session
SRC-HAC-I-099,BL-ENVOY,substrate_aic_registers,SUBSTRATE_REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/SUBSTRATE_REGISTRY.csv,dataset,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=substrate_aic_registers
SRC-HAC-I-100,BL-ENVOY,substrate_aic_registers,MADEIRA_PERSISTENCE_VEHICLE_REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/dimensions/MADEIRA_PERSISTENCE_VEHICLE_REGISTRY.csv,dataset,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=substrate_aic_registers
SRC-HAC-I-101,BL-ENVOY,substrate_aic_registers,MADEIRA_TOOL_RBAC,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/dimensions/MADEIRA_TOOL_RBAC.csv,dataset,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=substrate_aic_registers
SRC-HAC-I-102,BL-ENVOY,substrate_aic_registers,MADEIRA_AIC_PER_TASK_REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/MADEIRA_AIC_PER_TASK_REGISTRY.csv,dataset,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=substrate_aic_registers
SRC-HAC-I-103,BL-ENVOY,substrate_aic_registers,MADEIRA_METHODOLOGY_MODE,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/MADEIRA_METHODOLOGY_MODE.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=substrate_aic_registers
SRC-HAC-I-104,BL-ENVOY,substrate_aic_registers,MADEIRA_MODE_PARITY,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/MADEIRA_MODE_PARITY.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=substrate_aic_registers
SRC-HAC-I-105,BL-ENVOY,substrate_aic_registers,MADEIRA_TOOL_CATALOG,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/MADEIRA_TOOL_CATALOG.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=substrate_aic_registers
SRC-HAC-I-106,BL-ENVOY,substrate_aic_registers,MADEIRA_PLATFORM,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/business-strategy/MADEIRA_PLATFORM.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=substrate_aic_registers
SRC-HAC-I-107,BL-OPS,planning_decision_lineage,backlog-two-seat-routing-2026-05-30,docs/wip/planning/90-routing-and-wiring/backlog-two-seat-routing-2026-05-30.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=planning_decision_lineage
SRC-HAC-I-108,BL-OPS,planning_decision_lineage,packet-ops-86-1-cluster-closure,docs/wip/planning/90-routing-and-wiring/composer-packets/packet-ops-86-1-cluster-closure.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=planning_decision_lineage
SRC-HAC-I-109,BL-OPS,planning_decision_lineage,packet-ops-86-13-wave-p-kickoff,docs/wip/planning/90-routing-and-wiring/composer-packets/packet-ops-86-13-wave-p-kickoff.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=planning_decision_lineage
SRC-HAC-I-110,BL-OPS,planning_decision_lineage,packet-ops-86-19-dataops-activation,docs/wip/planning/90-routing-and-wiring/composer-packets/packet-ops-86-19-dataops-activation.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=planning_decision_lineage
SRC-HAC-I-111,BL-OPS,planning_decision_lineage,packet-ops-86-20-uat-stubs,docs/wip/planning/90-routing-and-wiring/composer-packets/packet-ops-86-20-uat-stubs.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=planning_decision_lineage
SRC-HAC-I-112,BL-OPS,planning_decision_lineage,packet-ops-86-9-qf-runbooks,docs/wip/planning/90-routing-and-wiring/composer-packets/packet-ops-86-9-qf-runbooks.md,report,CORPINT,5.1,5,2,Safe,def-orchestration,R1 harvest; cluster=planning_decision_lineage
SRC-HAC-R2I-001,BL-DATA,corp_vault_km,HLK_KM_TOPIC_FACT_SOURCE,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/HLK_KM_TOPIC_FACT_SOURCE.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts-orchestration: KM recall for agent context
SRC-HAC-R2I-002,BL-DATA,corp_vault_km,KB_HUMAN_READABILITY_CHARTER,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/KB_HUMAN_READABILITY_CHARTER.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacted-by: agent sessions must emit recall metadata
SRC-HAC-R2I-003,BL-DATA,corp_vault_km,KM_CHANNEL_VALUE_NARRATIVE,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/KM_CHANNEL_VALUE_NARRATIVE.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: derived recall for long sessions
SRC-HAC-R2I-004,BL-DATA,corp_vault_km,README,docs/references/hlk/v3.0/_assets/km-pilot/README.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-005,BL-DATA,corp_vault_km,VISUAL_km_pilot_001.manifest,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_001.manifest.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-006,BL-DATA,corp_vault_km,VISUAL_km_pilot_001,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_001.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-007,BL-DATA,corp_vault_km,VISUAL_km_pilot_002.manifest,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_002.manifest.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-008,BL-DATA,corp_vault_km,VISUAL_km_pilot_002,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_002.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-009,BL-DATA,corp_vault_km,VISUAL_km_pilot_003.manifest,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_003.manifest.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-010,BL-DATA,corp_vault_km,VISUAL_km_pilot_003,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_003.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-011,BL-DATA,corp_vault_km,VISUAL_km_pilot_004.manifest,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_004.manifest.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-012,BL-DATA,corp_vault_km,VISUAL_km_pilot_004,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_004.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-013,BL-DATA,corp_vault_km,VISUAL_km_pilot_005.manifest,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_005.manifest.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-014,BL-DATA,corp_vault_km,VISUAL_km_pilot_005,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_005.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-015,BL-DATA,corp_vault_km,VISUAL_km_pilot_006.manifest,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_006.manifest.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-016,BL-DATA,corp_vault_km,VISUAL_km_pilot_006,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_006.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-017,BL-DATA,corp_vault_km,VISUAL_km_pilot_007.manifest,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_007.manifest.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-018,BL-DATA,corp_vault_km,VISUAL_km_pilot_007,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_007.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-019,BL-DATA,corp_vault_km,VISUAL_km_pilot_008.manifest,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_008.manifest.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-020,BL-DATA,corp_vault_km,VISUAL_km_pilot_008,docs/references/hlk/v3.0/_assets/km-pilot/VISUAL_km_pilot_008.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: km pilot visual assets
SRC-HAC-R2I-021,BL-ENVOY,corp_vault_agentic,STATUS,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/MADEIRA-AKOS/STATUS.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacted-by: MADEIRA-AKOS status
SRC-HAC-R2I-022,BL-TECH,corp_vault_agentic,SOP-TECH_AGENTIC_INFRA_001,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-TECH_AGENTIC_INFRA_001.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: agentic infra SOP
SRC-HAC-R2I-023,BL-TECH,corp_vault_agentic,SOP-TECH_MADEIRA_PERSISTENCE_001,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-TECH_MADEIRA_PERSISTENCE_001.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: MADEIRA persistence
SRC-HAC-R2I-024,BL-TECH,corp_vault_tech,NEO4J_STRATEGY,docs/references/hlk/v3.0/Envoy Tech Lab/Neo4j/NEO4J_STRATEGY.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: graph strategy for context
SRC-HAC-R2I-025,BL-TECH,corp_vault_tech,KIRBE_ROUTING_AND_HOSTING,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/Repositories/KIRBE_ROUTING_AND_HOSTING.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: KiRBe routing
SRC-HAC-R2I-026,BL-TECH,corp_vault_tech,SOP-OPENCLAW_RUNTIME_HEALTH_TRIAGE_001,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-OPENCLAW_RUNTIME_HEALTH_TRIAGE_001.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacted-by: runtime health triage
SRC-HAC-R2I-027,BL-TECH,corp_vault_tech,SOP-TECH_APPLICATION_GOVERNANCE_001,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-TECH_APPLICATION_GOVERNANCE_001.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: application governance
SRC-HAC-R2I-028,BL-DATA,corp_vault_data,DATAOPS_DISCIPLINE,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATAOPS_DISCIPLINE.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: DataOps quality for agent events
SRC-HAC-R2I-029,BL-DATA,corp_vault_data,DATA_CONTRACT_STANDARD,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_CONTRACT_STANDARD.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: data contract for mirrors
SRC-HAC-R2I-030,BL-DATA,corp_vault_data,DATA_INTEGRATION_PLANE,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_INTEGRATION_PLANE.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacted-by: integration plane
SRC-HAC-R2I-031,BL-DATA,corp_vault_data,DATA_GOVERNANCE_POLICY,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_GOVERNANCE_POLICY.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: governance policy
SRC-HAC-R2I-032,BL-DATA,corp_vault_data,DATA_AREA_CHARTER,docs/references/hlk/v3.0/Admin/O5-1/Data/canonicals/DATA_AREA_CHARTER.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: data area charter
SRC-HAC-R2I-033,BL-OPS,corp_vault_ops,WORKSPACE_BLUEPRINT_HOLISTIKA,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/WORKSPACE_BLUEPRINT_HOLISTIKA.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: workspace blueprint
SRC-HAC-R2I-034,BL-OPS,corp_vault_ops,OPERATIONS_DELIVERY_DISCIPLINE,docs/references/hlk/v3.0/Admin/O5-1/Operations/OPERATIONS_DELIVERY_DISCIPLINE.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: delivery discipline
SRC-HAC-R2I-035,BL-OPS,corp_vault_ops,OPERATIONS_AREA_CHARTER,docs/references/hlk/v3.0/Admin/O5-1/Operations/OPERATIONS_AREA_CHARTER.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: operations area charter
SRC-HAC-R2I-036,BL-OPS,corp_vault_ops,OPERATIONS_PROCESS_CATALOG,docs/references/hlk/v3.0/Admin/O5-1/Operations/canonicals/OPERATIONS_PROCESS_CATALOG.yaml,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: process catalog
SRC-HAC-R2I-037,BL-MKT,corp_vault_ux,UX_DISCIPLINE,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/UX Designer/canonicals/UX_DISCIPLINE.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: UX discipline for agent surfaces
SRC-HAC-R2I-038,BL-MKT,corp_vault_ux,BRAND_GANTT_DISCIPLINE,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/UX Designer/canonicals/BRAND_GANTT_DISCIPLINE.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: brand gantt discipline
SRC-HAC-R2I-039,BL-LEGAL,corp_vault_legal_ethics,ETHICAL_AGENTIC_BOUNDARIES,docs/references/hlk/v3.0/Admin/O5-1/People/Ethics/canonicals/ETHICAL_AGENTIC_BOUNDARIES.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: ethical agentic boundaries
SRC-HAC-R2I-040,BL-LEGAL,corp_vault_legal_ethics,access_levels,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/access_levels.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: access levels for audit
SRC-HAC-R2I-041,BL-LEGAL,corp_vault_legal_ethics,confidence_levels,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/confidence_levels.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: confidence levels
SRC-HAC-R2I-042,BL-FIN,corp_vault_fin,FINOPS_REVENUE_RECOGNITION_POLICY,docs/references/hlk/v3.0/Admin/O5-1/Finance/Business Controller/canonicals/FINOPS_REVENUE_RECOGNITION_POLICY.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacted-by: rev-rec for agent work
SRC-HAC-R2I-043,BL-FIN,corp_vault_fin,CLASSIFICATION_LATTICE,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/CLASSIFICATION_LATTICE.md,report,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: classification lattice
SRC-HAC-R2I-044,BL-ENVOY,corp_vault_proc,CAPABILITY_REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/CAPABILITY_REGISTRY.csv,dataset,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: capability registry
SRC-HAC-R2I-045,BL-RESEARCH,corp_vault_proc,INTELLIGENCEOPS_REGISTER,docs/references/hlk/v3.0/Research/Intelligence/canonicals/dimensions/INTELLIGENCEOPS_REGISTER.csv,dataset,CORPINT,5.1,5,2,Safe,def-vault-orchestration,R2 vault harvest; impacts: intelligenceops register
SRC-HAC-R2I-046,BL-OPS,corp_vault_proc,Holistika Research and Methodology,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv#hol_resea_prj_1,dataset,CORPINT,5.1,5,2,Safe,def-process-impact,R2 process_list; area=Research; impacted-by orchestration
SRC-HAC-R2E-001,BL-TECH,r1_debt_osint,Cursor Agent modes overview,https://docs.cursor.com/agent/modes,article,OSINT,4.1,4,4,Euclid,def-substrate,R1-debt OSINT; Agent/Ask/Manual modes; CON: Cursor-specific not scope boundary
SRC-HAC-R2E-002,BL-TECH,r1_debt_osint,Cursor hooks documentation,https://docs.cursor.com/agent/hooks,webpage,OSINT,4.1,4,4,Euclid,def-substrate,R1-debt; event hooks for agent lifecycle
SRC-HAC-R2E-003,BL-TECH,r1_debt_osint,Cursor MCP overview,https://docs.cursor.com/context/mcp,report,OSINT,4.1,4,4,Euclid,def-interop,R1-debt; MCP as substrate fact for AKOS
SRC-HAC-R2E-004,BL-DATA,r1_debt_osint,Cursor codebase indexing,https://docs.cursor.com/context/codebase-indexing,book,OSINT,4.1,4,4,Euclid,def-ctx,R1-debt; context indexing semantics
SRC-HAC-R2E-005,BL-OPS,r1_debt_osint,Cursor checkpoints,https://docs.cursor.com/agent/chat/checkpoints,article,OSINT,4.1,4,3,Euclid,def-handoff,R1-debt; session snapshot vs git; CON: not ratification-durable
SRC-HAC-R2E-006,BL-OPS,r1_debt_osint,LangGraph human-in-the-loop,https://langchain-ai.github.io/langgraph/concepts/human_in_the_loop/,webpage,OSINT,3.2,4,4,Euclid,def-orch,R1-debt; HITL gate patterns
SRC-HAC-R2E-007,BL-RESEARCH,r1_debt_osint,LangChain context engineering guide,https://blog.langchain.dev/context-engineering-for-agents/,report,OSINT,2.1,4,3,Euclid,def-ctx,R1-debt; context as engineering discipline
SRC-HAC-R2E-008,BL-RESEARCH,r1_debt_osint,Anthropic building effective agents,https://www.anthropic.com/research/building-effective-agents,book,OSINT,4.1,5,5,Safe,def-orch,R1-debt; orchestration patterns; vendor but high rigor
SRC-HAC-R2E-009,BL-TECH,r1_debt_osint,OpenAI agents SDK docs,https://openai.github.io/openai-agents-python/,article,OSINT,4.1,4,4,Euclid,def-plat,R1-debt; substrate-agnostic agent SDK reference
SRC-HAC-R2E-010,BL-TECH,r1_debt_osint,MCP specification,https://modelcontextprotocol.io/introduction,webpage,OSINT,4.1,5,5,Safe,def-interop,R1-debt; tool/context protocol SSOT
SRC-HAC-R2E-011,BL-TECH,r1_debt_osint,A2A agent protocol Google,https://google.github.io/A2A/,report,OSINT,3.2,4,4,Euclid,def-interop,R1-debt; agent-to-agent interop
SRC-HAC-R2E-012,BL-DATA,r1_debt_osint,Langfuse tracing sessions,https://langfuse.com/docs/tracing,book,OSINT,4.1,4,4,Euclid,def-obs,R1-debt; session trace model for DAMA fields
SRC-HAC-R2E-013,BL-DATA,r1_debt_osint,OpenTelemetry gen AI semconv,https://opentelemetry.io/docs/specs/semconv/gen-ai/,article,OSINT,5.1,5,5,Safe,def-obs,R1-debt; gen-AI semantic conventions
SRC-HAC-R2E-014,BL-OPS,r1_debt_osint,Temporal human-in-the-loop,https://docs.temporal.io/ai-cookbook/human-in-the-loop,webpage,OSINT,4.1,4,4,Euclid,def-orch,R1-debt; durable workflow gates
SRC-HAC-R2E-015,BL-OPS,r1_debt_osint,Microsoft AutoGen HITL,https://microsoft.github.io/autogen/stable/user-guide/core-user-guide/design-patterns/human-in-the-loop.html,report,OSINT,3.2,4,4,Euclid,def-orch,R1-debt; multi-agent HITL
SRC-HAC-R2E-016,BL-TECH,r1_debt_osint,Vercel AI SDK agents,https://sdk.vercel.ai/docs/ai-sdk-core/agents,book,OSINT,4.1,4,4,Euclid,def-plat,R1-debt; serverless agent harness
SRC-HAC-R2E-017,BL-TECH,r1_debt_osint,LlamaIndex agent workflows,https://docs.llamaindex.ai/en/stable/understanding/agent/,article,OSINT,4.1,4,4,Euclid,def-plat,R1-debt; KiRBe-adjacent substrate patterns
SRC-HAC-R2E-018,BL-TECH,r1_debt_osint,Semantic Kernel planners,https://learn.microsoft.com/en-us/semantic-kernel/concepts/planning,webpage,OSINT,4.1,4,4,Euclid,def-orch,R1-debt; planner/orchestrator separation
SRC-HAC-R2E-019,BL-OPS,r1_debt_osint,CrewAI human input on execution,https://docs.crewai.com/how-to/human-input-on-execution,report,OSINT,4.1,3,3,Euclid,def-hitl,R1-debt; inline human gate; CON: framework hype
SRC-HAC-R2E-020,BL-RESEARCH,r1_debt_osint,Instructor structured outputs,https://python.useinstructor.com/,book,OSINT,3.2,4,3,Euclid,def-ctx,R1-debt; structured context contracts
SRC-HAC-R2E-021,BL-TECH,r1_debt_osint,Pydantic AI agents,https://ai.pydantic.dev/agents/,article,OSINT,4.1,5,4,Euclid,def-plat,R1-debt; AKOS-adjacent validation substrate
SRC-HAC-R2E-022,BL-TECH,r1_debt_osint,GitHub Copilot agent mode,https://docs.github.com/en/copilot/concepts/agents,webpage,OSINT,4.1,4,4,Euclid,def-plat,R1-debt; IDE agent category reference
SRC-HAC-R2E-023,BL-TECH,r1_debt_osint,Windsurf cascade flows,https://docs.windsurf.com/windsurf/cascade,report,OSINT,4.1,3,3,Euclid,def-plat,R1-debt; competing IDE orchestration; CON: vendor
SRC-HAC-R2E-024,BL-TECH,r1_debt_osint,Replit agent architecture blog,https://blog.replit.com/ai-agents,book,OSINT,2.1,3,3,Euclid,def-plat,R1-debt; app-builder agent UX
SRC-HAC-R2E-025,BL-MKT,r1_debt_osint,Bolt.new agentic app builder,https://bolt.new/,article,OSINT,2.1,3,2,Euclid,def-ha,R1-debt; compositional UX harness exemplar
SRC-HAC-R2E-026,BL-OPS,r1_debt_osint,Devin cognition launch post,https://www.cognition.ai/blog/introducing-devin,webpage,OSINT,2.1,3,2,Keter,def-skep,R1-debt; hype benchmark; CON: marketing claims vs production
