source_id,prong,topic_cluster,source_title_or_owner,url,format,source_category,source_level,holistika_reliability_score,external_perceived_credibility_score,control_confidence_level,decision_use,notes
SRC-AREA-EXT-51,D,external_completeness_value,Definition of Ready pros and cons (Scrum Alliance),https://resources.scrumalliance.org/article/pros-cons-definition-ready,article,OSINT,4.1,4,4,Euclid,def-complete,DoR = readiness checklist before work starts
SRC-AREA-EXT-52,D,external_completeness_value,Definition of Done vs Acceptance Criteria (Scrum.org),https://www.scrum.org/resources/blog/definition-done-vs-acceptance-criteria-explained,article,OSINT,4.3,5,5,Euclid,def-complete,DoD = universal quality bar; AC = per-item conditions
SRC-AREA-EXT-53,D,external_completeness_value,DoD vs Acceptance Criteria guide (Nulab),https://nulab.com/learn/software-development/definition-of-done-vs-acceptance-criteria/,article,OSINT,4.1,4,3,Euclid,def-complete,DoD = big-picture universal checklist; AC = per-story
SRC-AREA-EXT-54,D,external_completeness_value,DoD vs AC key differences (Agilemania),https://agilemania.com/definition-of-done-vs-acceptance-criteria,article,OSINT,4.1,3,3,Euclid,def-threshold,DoD established upfront and revisited periodically
SRC-AREA-EXT-55,D,external_completeness_value,WSJF extended guidance (Scaled Agile),https://framework.scaledagile.com/wsjf,webpage,OSINT,4.3,5,5,Euclid,def-complete,WSJF = cost-of-delay / job-duration; quantify cost of delay
SRC-AREA-EXT-56,D,external_completeness_value,WSJF prioritize by economic value (Agility at Scale),https://agility-at-scale.com/safe/lpm/wsjf-weighted-shortest-job-first/,article,OSINT,4.1,4,4,Euclid,def-complete,CoD = business-value + time-criticality + risk-reduction
SRC-AREA-EXT-57,D,external_completeness_value,WSJF cost of delay over job size (RoadmapOne),https://roadmap.one/blog/posts/blog8-4-wsjf-prioritisation/,article,OSINT,4.1,3,3,Euclid,def-complete,Fibonacci-scored relative inputs; sequence highest WSJF first
SRC-AREA-EXT-58,D,external_completeness_value,GQM approach (Basili Caldiera Rombach UMD),https://www.cs.umd.edu/~mvz/handouts/gqm.pdf,report,OSINT,3.3,5,5,Euclid,def-complete,Goal-question-metric; measure with purpose; the seminal handout
SRC-AREA-EXT-59,D,external_completeness_value,GQM (Wikipedia),https://en.wikipedia.org/wiki/GQM,webpage,OSINT,1.3,4,4,Euclid,def-complete,3 levels conceptual/operational/quantitative; GQM+Strategies
SRC-AREA-EXT-60,D,external_completeness_value,GQM measurement program guide (Fraunhofer IESE),https://publica-rest.fraunhofer.de/server/api/core/bitstreams/3c4dda1a-1c71-4a86-8b29-9a164bb31037/content,report,OSINT,3.2,4,4,Euclid,def-complete,Avoid data graveyards; metrics trace to goals
SRC-AREA-EXT-61,D,external_completeness_value,OKR definition (Betterworks Doerr),https://www.betterworks.com/magazine/okr-definition-and-examples-of-john-doerrs-goal-setting-system,article,OSINT,4.1,4,4,Euclid,def-complete,KR = measurable outcome not activity; fulfilled-or-not grading
SRC-AREA-EXT-62,D,external_completeness_value,OKR meaning definition (What Matters Doerr),https://www.whatmatters.com/faqs/okr-meaning-definition-example,webpage,OSINT,4.3,4,4,Euclid,def-complete,Objective = what; key results = how-measured; no gray area
SRC-AREA-EXT-63,C,external_functional_taxonomy,APQC PCF cross-industry v7.4 (13 categories),https://solutions.ifrc.org/sites/default/files/2024-10/K014750_APQC%20Process%20Classification%20Framework%20%28PCF%29%20-%20Cross%20Industry%20-%20PDF%20Version%207.4.pdf,report,OSINT,3.3,5,5,Safe,def-area,THE functional taxonomy standard; 13 enterprise categories x 5 levels; what-belongs-where
SRC-AREA-EXT-64,C,external_functional_taxonomy,Understanding APQC PCF elements (APQC),https://www.apqc.org/sites/default/files/files/PCF%20Collateral/Understanding%20the%20PCF%20Elements%20%20-%20FINAL.pdf,report,OSINT,3.3,5,5,Safe,def-area,5-level hierarchy Category-Group-Process-Activity-Task; artifact hierarchy precedent
SRC-AREA-EXT-65,C,external_functional_taxonomy,Intro to APQC PCF (APQC),https://www.apqc.org/sites/default/files/files/PCF%20Collateral/Intro%20to%20PCF%20-%20FINAL.pdf,report,OSINT,3.3,5,4,Safe,def-area,Cross-industry vs industry-specific tailoring; benchmarkable
SRC-AREA-EXT-66,C,external_functional_taxonomy,Process classification (ScienceDirect),https://www.sciencedirect.com/topics/computer-science/process-classification,article,OSINT,3.2,4,4,Euclid,def-area,Operating vs management/support split; >1000 processes hierarchical
SRC-AREA-EXT-67,C,external_functional_taxonomy,BizOps before RevOps or beside it (Buteau),https://www.antoinebuteau.com/bizops-series-5-bizops-before-revops-or-beside-it/,article,OSINT,2.1,4,3,Euclid,def-area,BizOps = company-wide chassis; RevOps = revenue child; scope separation
SRC-AREA-EXT-68,C,external_functional_taxonomy,Modern ops stack BizOps RevOps ProductOps (Buteau),https://www.antoinebuteau.com/bizops-series-10-the-modern-ops-stack-bizops-revops-productops-chief-of-staff/,article,OSINT,2.1,4,3,Euclid,def-area,Functional vs revenue vs company-wide ops scopes; maturity sequence
SRC-AREA-EXT-69,C,external_functional_taxonomy,RevOps vs Business Operations (Hidayat Rizvi),https://hidayatrizvi.com/revenue-operations-vs-business-operations/,article,OSINT,2.1,3,3,Euclid,def-area,RevOps = sub-function of BizOps; Operations bundles HR/finance/IT/admin
SRC-AREA-EXT-70,C,external_functional_taxonomy,RevOps definition and architecture (Hypha),https://www.hyphadev.io/blog/what-is-revenue-operations-revops,article,OSINT,4.1,4,3,Euclid,def-area,RevOps 4 pillars people/process/tech/data; reports into BizOps
SRC-AREA-EXT-71,C,external_ops_frameworks,PMBOK 7th edition principles + performance domains (CPMP),https://cpmp.us/pmbok7/,article,OSINT,3.2,4,4,Euclid,def-area,Shift from process-groups to principles + 8 outcome-focused performance domains
SRC-AREA-EXT-72,C,external_ops_frameworks,PMBOK Guide 7th vs 8th edition (PM Study Circle),https://pmstudycircle.com/pmbok-guide-7th-vs-8th-edition/,article,OSINT,2.1,4,3,Euclid,def-area,PMBOK 8 = 6 principles + 7 domains (Governance/Scope/Schedule/Finance/Stakeholders/Resources/Risk) + 5 focus areas
SRC-AREA-EXT-73,C,external_ops_frameworks,PMBOK Guide standard (PMI),https://www.pmi.org/standards/pmbok,webpage,OSINT,3.3,5,5,Safe,def-area,The operator-cited Ops methodology; PMO + governance + delivery
SRC-AREA-EXT-74,C,external_ops_frameworks,ITIL 4 project management practice (Axelos),https://uat2.axelos.com/resource-hub/practice/project-management-itil-4-practice-guide,report,OSINT,3.3,5,5,Safe,def-area,Projects vs BAU operations; PPM contributes to value streams within SVS
SRC-AREA-EXT-75,C,external_ops_frameworks,Operations management vs project management,https://projectmanagementformula.com/operations-management-vs-project-management/,article,OSINT,2.1,4,3,Euclid,def-area,Projects end / operations continue; operations = ongoing tangible delivery
SRC-AREA-EXT-76,C,external_ops_frameworks,ITIL 4 Service Value System components (ManageEngine),https://www.manageengine.com/products/service-desk/itsm/itil-4-service-value-system.html,article,OSINT,4.1,4,4,Euclid,def-area,SVS = value chain + practices; enterprise service management beyond IT
